company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/3point5-com,3point5.com,Curated Web,USA,UT,Salt Lake City,Salt Lake City,/funding-round/10a0c7840eaef978b4dda637875c5f09,venture,B,2006-10-09,1500000
/organization/3pointdata,3PointData,,,,,,/funding-round/57905c17f53530644fd753f62f31e69b,seed,,2010-09-03,
/organization/3power-energy-group,3POWER ENERGY GROUP,Clean Technology,GBR,K4,Plymouth,Plymouth,/funding-round/30d107e92eddb3b3791013d29328986d,private_equity,,2011-03-11,50000000
/organization/3rd-planet,3rd Planet,Curated Web|Tourism|Travel,CHN,,,,/funding-round/30019b70edcb2f05932d235ed170303c,venture,A,2012-05-01,1000000
/organization/3rd-planet,3rd Planet,Curated Web|Tourism|Travel,CHN,,,,/funding-round/a61bf289e4ef236a6c7bcc734559252f,angel,,2011-02-10,500000
/organization/3rdkind,3rdKind,Game,JPN,40,Tokyo,Tokyo,/funding-round/e90d91771f129e80b3bfd09d4ac97de3,venture,,2014-07-29,1000000
/organization/3roam,3ROAM,Mobile,FRA,B8,Nice,Mougins,/funding-round/999bf74c3c280ca76bbf5c70397b9784,venture,,2008-11-14,1394250
/organization/3scale,3scale,Developer APIs|Enterprise Software|Infrastructure|Services|Software,USA,CA,SF Bay Area,San Francisco,/funding-round/9083f38969f313a4e0eab1063fcb249f,seed,,2010-04-20,800000
/organization/3scale,3scale,Developer APIs|Enterprise Software|Infrastructure|Services|Software,USA,CA,SF Bay Area,San Francisco,/funding-round/9e87c098957bd69cc8b5bb544b8cf351,private_equity,,2013-04-24,4200000
/organization/3scan,3Scan,Biotechnology,USA,CA,SF Bay Area,San Francisco,/funding-round/44ae24ad15b300d6d52316e1bb557925,grant,,2012-04-23,350000
/organization/3scan,3Scan,Biotechnology,USA,CA,SF Bay Area,San Francisco,/funding-round/44ca72d20d7d6fa8519234b011f2bace,venture,A,2014-12-05,6673012
/organization/3scan,3Scan,Biotechnology,USA,CA,SF Bay Area,San Francisco,/funding-round/4e226c75c43235fde5e9eaae3851e8de,seed,,2013-07-16,
/organization/3scan,3Scan,Biotechnology,USA,CA,SF Bay Area,San Francisco,/funding-round/80ce3014b10566c82bc9867fbdb4dfbc,seed,,2011-08-31,40000
/organization/3seventy,3seventy,App Marketing|Software,USA,TX,Austin,Austin,/funding-round/0696029814733ad42487c7023a123bcc,seed,,2011-08-19,2000000
/organization/3si-security-systems,3SI Security Systems,Physical Security|Security,USA,PA,Philadelphia,Malvern,/funding-round/eecf7b57ea8520963860756d625703b9,venture,,2002-07-29,13000000
/organization/3sourcing,3Sourcing,Consulting|Freelancers|Human Resources|Recruiting|Search|Social Commerce,USA,CA,SF Bay Area,San Francisco,/funding-round/15ca19c0bade20a9658a048a802f995b,seed,,2013-10-29,
/organization/3sourcing,3Sourcing,Consulting|Freelancers|Human Resources|Recruiting|Search|Social Commerce,USA,CA,SF Bay Area,San Francisco,/funding-round/ade543fb3019c0c33977606ca9a1a407,seed,,2014-05-01,
/organization/3sp-group,3SP Group,Manufacturing,FRA,A6,,,/funding-round/37a77157e0535c5dc174621d1c4b1bb5,venture,,2009-05-20,13780000
/organization/3sun,3sun,Clean Technology,GBR,I9,,,/funding-round/f1d8c6491b45bcf2a35ef1cf5cae96c4,venture,,2014-03-03,15152514
/organization/3ten8,3TEN8,Software,USA,CA,SF Bay Area,Santa Clara,/funding-round/b2a240cfb048c4233796a6846f565567,seed,,2015-04-15,1670000
/organization/3tier-environmental-forecast-group,3TIER,Clean Technology,USA,WA,Seattle,Seattle,/funding-round/08c830fe5df5d5d7f39b663137d22b1b,venture,B,2007-09-05,2000000
/organization/3tier-environmental-forecast-group,3TIER,Clean Technology,USA,WA,Seattle,Seattle,/funding-round/4890a3163af40070f050e2aca9b349fb,venture,,2010-02-25,3000000
/organization/3tier-environmental-forecast-group,3TIER,Clean Technology,USA,WA,Seattle,Seattle,/funding-round/b08da542104f782086144d3fe9591aa6,venture,,2008-12-18,10000000
/organization/3touch,3Touch,Software,IRL,29,IRL - Other,Athlone,/funding-round/4d291b3fb02189d0734ec570e6beb37b,venture,,2007-05-01,272000
/organization/3v-transaction-services,3V Transaction Services,Coupons|Online Shopping|Payments|Retail Technology,IRL,7,Blackrock,Blackrock,/funding-round/d050955461680252b0b7938c7f12cf6f,venture,A,2006-10-31,25458897
/organization/3v-transaction-services,3V Transaction Services,Coupons|Online Shopping|Payments|Retail Technology,IRL,7,Blackrock,Blackrock,/funding-round/d68548c04e47972d96613e65fbcbf4e5,venture,A,2013-03-01,25500000
/organization/3vr-security,3VR,Security,USA,CA,SF Bay Area,San Francisco,/funding-round/2d9a06be3782f61e44be54d90615e36e,venture,,2015-01-13,8000000
/organization/3vr-security,3VR,Security,USA,CA,SF Bay Area,San Francisco,/funding-round/3690857124ef779bc2a158b39ff4a3a6,debt_financing,,2013-10-04,3567194
/organization/3vr-security,3VR,Security,USA,CA,SF Bay Area,San Francisco,/funding-round/7b24b3bbcd57afb68325218cc92174c9,venture,E,2010-12-21,17000000
/organization/3vr-security,3VR,Security,USA,CA,SF Bay Area,San Francisco,/funding-round/b8b7b0c0c6ba2cd58d242d9f401a09c9,venture,A,2009-01-15,5000000
/organization/3vr-security,3VR,Security,USA,CA,SF Bay Area,San Francisco,/funding-round/bfc4aa679e5c96924732da5a32030ef2,venture,D,2009-08-20,12000000
/organization/3vr-security,3VR,Security,USA,CA,SF Bay Area,San Francisco,/funding-round/c68aee621fee8ee1f667f6f866554f30,venture,B,2006-01-17,10000000
/organization/3vr-security,3VR,Security,USA,CA,SF Bay Area,San Francisco,/funding-round/c7003d1375a49db67f94ebbc3016d920,venture,C,2006-09-28,9000000
/organization/3ware,3ware,Databases|Electronics|Storage,USA,CA,SF Bay Area,Sunnyvale,/funding-round/a761873f254076cd6d2d1747ea5baa4d,venture,D,2003-02-11,26000000
/organization/3x-systems,3X Systems,Flash Storage|Security,USA,OH,"Columbus, Ohio",Columbus,/funding-round/0ab23676d48afd9fd7c242bb8a00963c,venture,,2010-05-26,1693925
/organization/3x-systems,3X Systems,Flash Storage|Security,USA,OH,"Columbus, Ohio",Columbus,/funding-round/a7556753501a1a2ca63e1882c18cf6ea,venture,A,2008-02-20,1700000
/organization/3yy-game-platform,3yy game platform,Games|Video,CHN,12,CHN - Other,Tianhe,/funding-round/ba27670ae2d612310e36e3fd7b38d581,angel,,2013-12-01,163934
/organization/4-33-creative-lab,4:33 Creative Lab,Design|Game|Mobile Games,KOR,11,Seoul,Seoul,/funding-round/eff7c787489004130d48678f16d9c466,private_equity,,2014-11-13,100000000
/organization/4-animals-alsterscience-gmbh,4 Animals AlsterScience GmbH,Animal Feed|Medical|Specialty Foods,DEU,4,Hamburg,Hamburg,/funding-round/537e4bdbdccf88368b78f0ab4e3d518b,venture,,2014-10-10,
/organization/4-antibody-ag,4-Antibody AG,,,,,,/funding-round/7c1b312fd45a3ac21a44a9c8b2f6fb0f,venture,A,2007-01-16,13660000
/organization/4-cast-broadcasting-corporation,4 Cast Broadcasting Corporation,Mobile|Wireless,USA,CO,CO - Other,Yellow Jacket,/funding-round/a1767972edde197e51e478f3c2f72f55,equity_crowdfunding,,2015-09-03,
/organization/4-tell,4-Tell,E-Commerce,USA,WA,WA - Other,Stevenson,/funding-round/2e3193ea0d8377b37e8cbe7a850cce90,debt_financing,,2013-07-26,250000
/organization/4-tell,4-Tell,E-Commerce,USA,WA,WA - Other,Stevenson,/funding-round/50179cc1699eeacb31c5f084bcf958ef,debt_financing,,2015-03-09,140000
/organization/4-tell,4-Tell,E-Commerce,USA,WA,WA - Other,Stevenson,/funding-round/965eb01c1a3407761f8fcce24c36699e,seed,,2011-07-01,25000
/organization/4-tell,4-Tell,E-Commerce,USA,WA,WA - Other,Stevenson,/funding-round/9c6f8ccc335322f3971f876b23fc2576,venture,,2011-12-19,959979
/organization/4-tell,4-Tell,E-Commerce,USA,WA,WA - Other,Stevenson,/funding-round/d61a411bc4b5cdf5d98dd816f0ced1ab,seed,,2013-07-11,
/organization/4-tell,4-Tell,E-Commerce,USA,WA,WA - Other,Stevenson,/funding-round/dcba50a0dfd8b481f241df1422200c2a,venture,A,2012-01-01,1000000
/organization/4-the-stars,4 the stars,Networking|Web Hosting,BWA,9,BWA - Other,Ramotswa,/funding-round/042ee64476c5def1ed91043a6d102c9d,equity_crowdfunding,,2014-05-14,1000
/organization/40-partners-ltd,40 Partners Ltd,Creative Industries|Entertainment|Television,GBR,H9,London,London,/funding-round/9e636717ce6f592f7532100d41148a75,seed,,2013-07-01,228188
/organization/404-found,404 Found!,Enterprise Software,,,,,/funding-round/c4e8312c07e2b038d1a746e01df0147a,venture,A,2000-07-01,5733600
/organization/404-found,404 Found!,Enterprise Software,,,,,/funding-round/e029353030f1319c8158f4f5f8364f5e,seed,,1999-07-01,513200
/organization/405labs,405Labs,Machine Learning|Network Security,USA,CA,San Diego,San Diego,/funding-round/4f92bd85774a7d6cb254cbae9a27665e,venture,,2014-10-22,81000
/organization/40billion-com,40billion.com,Crowdfunding|Entrepreneur|Finance|FinTech|Networking|Peer-to-Peer|Social Media|Venture Capital,USA,GA,Atlanta,Atlanta,/funding-round/6b9d6d05e705a1317a49e865b71d6b83,seed,,2010-06-01,620000
/organization/40billion-com,40billion.com,Crowdfunding|Entrepreneur|Finance|FinTech|Networking|Peer-to-Peer|Social Media|Venture Capital,USA,GA,Atlanta,Atlanta,/funding-round/aac70bd0df7c17b6a7fae007d646f167,seed,,2008-04-01,50000
/organization/40billion-com,40billion.com,Crowdfunding|Entrepreneur|Finance|FinTech|Networking|Peer-to-Peer|Social Media|Venture Capital,USA,GA,Atlanta,Atlanta,/funding-round/fd70095107c7a7e7179f0dd329ffc4dd,seed,,2009-06-01,380000
/organization/410-labs,410 Labs,Messaging,USA,MD,Baltimore,Baltimore,/funding-round/e458ed19c3d4365bba1d8b486434f21b,venture,A,2011-07-11,750000
/organization/41st-parameter,41st Parameter,Security,USA,CA,SF Bay Area,San Jose,/funding-round/35f94245f344592c9852164e93e35f35,venture,B,2006-05-08,11200000
/organization/41st-parameter,41st Parameter,Security,USA,CA,SF Bay Area,San Jose,/funding-round/427b12167552244d093895892b6b7122,venture,C,2007-08-09,10070000
/organization/41st-parameter,41st Parameter,Security,USA,CA,SF Bay Area,San Jose,/funding-round/6bd9683aa1fbe7c966dfef630c096d13,venture,D,2012-04-11,13000000
/organization/41st-parameter,41st Parameter,Security,USA,CA,SF Bay Area,San Jose,/funding-round/6f3d1f636f41ab87babdd4536ad59278,venture,,2009-12-22,3794570
/organization/42,42,Enterprise Software,USA,CA,SF Bay Area,San Francisco,/funding-round/40ab86dc87a697e1a8b6396b374bc132,seed,,2014-05-16,0
/organization/42,42,Enterprise Software,USA,CA,SF Bay Area,San Francisco,/funding-round/51521cfdbd81e43a1a5e436ae746de29,seed,,2013-02-21,
/organization/422-group,422 Group,Software,USA,GA,Atlanta,Tucker,/funding-round/5473c27ce1b26cb80a2f83f263f87f09,venture,,2010-06-15,1000000
/organization/425-307-3480,Loctronix,Software,USA,WA,Seattle,Woodinville,/funding-round/74619f7f77dfaf7bb6046ceeb0dcdc04,debt_financing,,2013-01-17,1000000
/organization/42floors,42Floors,Commercial Real Estate|Real Estate,USA,CA,SF Bay Area,San Francisco,/funding-round/661cafe85e387acc38186d21bdbffb40,undisclosed,,2011-09-01,
/organization/42floors,42Floors,Commercial Real Estate|Real Estate,USA,CA,SF Bay Area,San Francisco,/funding-round/82a150cc422ca012b39a87ab16d66693,seed,,2011-12-01,400000
/organization/42floors,42Floors,Commercial Real Estate|Real Estate,USA,CA,SF Bay Area,San Francisco,/funding-round/b9050f1052d6caa5fbca1a1a9f86f93f,venture,B,2013-01-31,12000000
/organization/42floors,42Floors,Commercial Real Estate|Real Estate,USA,CA,SF Bay Area,San Francisco,/funding-round/cc48bd0e08605c35cf4d67942b20321f,venture,A,2012-11-16,5000000
/organization/42matters-ag,42matters AG,Advertising|Android|Curated Web|Mobile|Promotional,CHE,25,Zurich,Zürich,/funding-round/08f8fb8d531bf52353eab223560fe38f,venture,A,2014-02-09,
/organization/42matters-ag,42matters AG,Advertising|Android|Curated Web|Mobile|Promotional,CHE,25,Zurich,Zürich,/funding-round/59a20595898c00c34549c9352765202b,seed,,2011-09-12,
/organization/42networks,42Networks,Web Hosting,SWE,26,Stockholm,Kista,/funding-round/f0278230cc3c03e776e40f2c432d1d21,venture,B,2006-02-13,2258720
/organization/42race,42Race,Online Travel|Sports|Travel,,,,,/funding-round/42487cad84d1ff88eb2d2de99854f54e,seed,,2015-06-01,500000
/organization/43things,CAD CAD Design Services,Business Services|Product Design,USA,WA,Seattle,Seattle,/funding-round/23f98655d3a8f979703228cc88b5bed0,undisclosed,,2004-11-01,
/organization/447-461-broadway-partners,447-461 Broadway Partners,Real Estate,USA,CA,SF Bay Area,Corte Madera,/funding-round/0dc4aeaf4da9e4d5bca27935bb26b448,equity_crowdfunding,,2014-04-01,
/organization/44lab5,44LAB5,Creative|Creative Industries|Databases,USA,MD,MD - Other,La Plata,/funding-round/ffd7aa4e940fe3a2a03f04cb5ef02d0e,seed,,2015-05-31,450000
/organization/46elks,46elks,Internet|Telecommunications,SWE,21,Stockholm,Uppsala,/funding-round/3ca7fac775405df1af98bc40b6c95e49,seed,,2014-10-02,360540
/organization/46elks,46elks,Internet|Telecommunications,SWE,21,Stockholm,Uppsala,/funding-round/4cf219d751e343ccb8a59f5db3714d61,seed,,2012-08-24,125301
/organization/480-biomedical,480 Biomedical,Biotechnology,USA,MA,Boston,Watertown,/funding-round/23d30096c6c31691dff8ff1b782eeba2,venture,A,2012-02-14,15000000
/organization/480-biomedical,480 Biomedical,Biotechnology,USA,MA,Boston,Watertown,/funding-round/293fbc8852db6449f029484dae72b326,venture,,2013-04-12,17956999
/organization/480-biomedical,480 Biomedical,Biotechnology,USA,MA,Boston,Watertown,/funding-round/397185bd5371c4ab832aebf18c811f6e,debt_financing,,2012-10-30,5000000
/organization/480-biomedical,480 Biomedical,Biotechnology,USA,MA,Boston,Watertown,/funding-round/9ac5a9d063b32414fe28224f33a15865,venture,C,2015-06-01,10500000
/organization/480-biomedical,480 Biomedical,Biotechnology,USA,MA,Boston,Watertown,/funding-round/f36d90153fd7448900a78c2d554518de,venture,C,2015-06-19,1200000
/organization/48domain,48domain,Web Design,USA,GA,Atlanta,Douglasville,/funding-round/0de58f61b262be60a2232e65ca5eb975,equity_crowdfunding,,2014-06-28,
/organization/490-entertainment,490 Entertainment,Entertainment|Games,USA,NY,Long Island,Smithtown,/funding-round/ba1cc672c97745551f10c8b3f6561dc9,equity_crowdfunding,,2014-08-15,450000
/organization/4blox,4Blox,Software,USA,CA,SF Bay Area,San Jose,/funding-round/0b07d1c7c092321a83f27b9c2614f9a1,undisclosed,,2007-09-10,
/organization/4c-insights,4C,Analytics,USA,IL,Chicago,Chicago,/funding-round/2e83c563b931796b9e4bac51cd47a3c8,venture,,2014-01-21,
/organization/4cable-tv,4Cable TV,Clean Technology,USA,SC,Myrtle Beach,Conway,/funding-round/f07d5913dbf29456c970545dc73ae090,seed,,2013-10-07,20900
/organization/4d-energetics,4D Energetics,Clean Technology|Enterprise Software,USA,CA,SF Bay Area,Menlo Park,/funding-round/69c1e55985a6682b44c94e681e45dd5f,undisclosed,,2012-09-01,
/organization/4d-energetics,4D Energetics,Clean Technology|Enterprise Software,USA,CA,SF Bay Area,Menlo Park,/funding-round/b9ab2b745595d603182c6136ea7594bf,equity_crowdfunding,,2014-02-18,1160000
/organization/4d-molecular-therapeutics,4D Molecular Therapeutics,Biotechnology,USA,CA,SF Bay Area,Emeryville,/funding-round/3b3bc42a55a1429e783e6df058dc3676,venture,,2015-08-13,6999995
/organization/4deep,4Deep,Biotechnology,CAN,NS,Halifax,Halifax,/funding-round/792c06c7f1ab11a5da7557afbafd4342,seed,,2015-11-20,500000
/organization/4dk-technologies,4DK Technologies,Mobile,USA,VA,"Washington, D.C.",Herndon,/funding-round/4fcba8428540e1f34fb8af1d0393c57e,private_equity,,2011-12-12,3378975
/organization/4energy,4energy,,,,,,/funding-round/e726f6c768f6e3dce1202d31897c3cc2,venture,,2011-04-11,
/organization/4front-partners,4FRONT PARTNERS,Anything Capital Intensive|Investment Management|Venture Capital,USA,FL,Sarasota - Bradenton,Sarasota,/funding-round/897e118201e0ac894495e7c342ec3fc3,venture,,2014-02-11,22000
/organization/4front-security,4Front Security,,,,,,/funding-round/dbe1d8057b90d06ff52e1aa25e5e1d1c,undisclosed,,2005-05-26,
/organization/4home,4Home,Automotive|Clean Energy|Cloud Computing|Internet|Software|Wireless,USA,CA,SF Bay Area,Sunnyvale,/funding-round/3801a81d9c5b5a3d6be0e2c18b1ef09c,venture,B,2009-09-21,525000
/organization/4home,4Home,Automotive|Clean Energy|Cloud Computing|Internet|Software|Wireless,USA,CA,SF Bay Area,Sunnyvale,/funding-round/9919b9adaadcfd3f3e9ee52ee14a7fdb,venture,B,2009-08-11,270000
/organization/4home,4Home,Automotive|Clean Energy|Cloud Computing|Internet|Software|Wireless,USA,CA,SF Bay Area,Sunnyvale,/funding-round/d976a3a9eaed96cbae0bd6c2158e2b35,venture,B,2008-09-30,1000000
/organization/4home,4Home,Automotive|Clean Energy|Cloud Computing|Internet|Software|Wireless,USA,CA,SF Bay Area,Sunnyvale,/funding-round/dd581bca505c94ccda21dab6a117a3df,venture,A,2006-08-01,2850000
/organization/4home,4Home,Automotive|Clean Energy|Cloud Computing|Internet|Software|Wireless,USA,CA,SF Bay Area,Sunnyvale,/funding-round/e3a19950b347b628c80938b8958a7c39,venture,B,2009-06-11,500000
/organization/4home,4Home,Automotive|Clean Energy|Cloud Computing|Internet|Software|Wireless,USA,CA,SF Bay Area,Sunnyvale,/funding-round/ff37a5cbb584d51ac44288341836d520,venture,B,2010-02-03,4271354
/organization/4info,4INFO,Ad Targeting|Big Data Analytics|Mobile Advertising,USA,CA,SF Bay Area,San Mateo,/funding-round/108cf42a3a513432dc1914caa89ac8ec,venture,,2009-01-22,20000000
/organization/4info,4INFO,Ad Targeting|Big Data Analytics|Mobile Advertising,USA,CA,SF Bay Area,San Mateo,/funding-round/2ff1ae12bf8c0d90b553709033a4afdf,debt_financing,,2014-08-01,6000000
/organization/4info,4INFO,Ad Targeting|Big Data Analytics|Mobile Advertising,USA,CA,SF Bay Area,San Mateo,/funding-round/30959bbdf1abe7337856d98be84c5d22,venture,D,2007-06-01,10000000
/organization/4info,4INFO,Ad Targeting|Big Data Analytics|Mobile Advertising,USA,CA,SF Bay Area,San Mateo,/funding-round/5bd3f3232b97c816595b63322ba9fc2d,venture,,2013-04-01,4288000
/organization/4info,4INFO,Ad Targeting|Big Data Analytics|Mobile Advertising,USA,CA,SF Bay Area,San Mateo,/funding-round/603f50301d1e1ac7af790d2995f9c97a,venture,E,2013-08-04,8000000
/organization/4info,4INFO,Ad Targeting|Big Data Analytics|Mobile Advertising,USA,CA,SF Bay Area,San Mateo,/funding-round/632521040f9dc01fd294156a72bf1cf7,venture,C,2005-03-01,8000000
/organization/4info,4INFO,Ad Targeting|Big Data Analytics|Mobile Advertising,USA,CA,SF Bay Area,San Mateo,/funding-round/acf6113885ae9c45d17726e67b68b14f,venture,D,2011-10-27,14000000
/organization/4info,4INFO,Ad Targeting|Big Data Analytics|Mobile Advertising,USA,CA,SF Bay Area,San Mateo,/funding-round/d3bb7c1a1b6a9a408bc16b99eb33b4ad,venture,E,2007-10-31,250000000
/organization/4less,4Less,E-Commerce|Marketplaces,,,,,/funding-round/c32baa8bba32a00de1938cd3582358d7,angel,,2012-03-01,1000000
/organization/4med-centra-medyczne,4Med Centra Medyczne,,,,,,/funding-round/c02e9ff8510232dc2edf92e050686c51,private_equity,,2008-01-01,
/organization/4meee,4meee,E-Commerce,JPN,40,Tokyo,Tokyo,/funding-round/d6d0e5c831eed231179e5de2960343b6,seed,,2014-08-13,500000
/organization/4moms,4moms,Hardware + Software,USA,PA,Pittsburgh,Pittsburgh,/funding-round/5c55df2f2403b778a22d7439a00842c9,seed,,2006-01-01,
/organization/4moms,4moms,Hardware + Software,USA,PA,Pittsburgh,Pittsburgh,/funding-round/769813a91d983899f4e572e8dec3594a,seed,,2005-06-17,
/organization/4moms,4moms,Hardware + Software,USA,PA,Pittsburgh,Pittsburgh,/funding-round/b41da19b4d59990820aa80d4ba38c4e3,venture,B,2014-09-10,40000000
/organization/4moms,4moms,Hardware + Software,USA,PA,Pittsburgh,Pittsburgh,/funding-round/b75defbce2e2be0e2d6ad4cc13ff00ac,venture,A,2012-08-09,20000000
/organization/4moms,4moms,Hardware + Software,USA,PA,Pittsburgh,Pittsburgh,/funding-round/e2d53757abe0182eb9d8c8fea9e85446,venture,D,2015-09-29,
