permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/broomly,Broomly,http://www.broomly.com/,Hospitality,1300000,operating,USA,TX,Austin,Austin,1,2014-01-01,2015-11-03,2015-11-03
/organization/broomstick-productions,Broomstick Productions,http://heckerty.com,Mobile,-,operating,USA,AZ,Phoenix,Scottsdale,1,2011-01-01,2011-01-01,2011-01-01
/organization/broota,Broota,http://broota.com,Crowdfunding|Impact Investing|Social Network Media|Startups,374000,operating,CHL,12,Santiago,Santiago,3,2012-06-01,2013-01-15,2013-12-17
/organization/broota-brasil,Broota Brasil,http://www.broota.com.br,Crowdfunding|Finance Technology|Information Services|Startups|Venture Capital,507386,operating,BRA,2,Sao Paulo,São Paulo,1,2014-06-01,2014-12-02,2014-12-02
/organization/brosa,Brosa,http://brosa.com,Assisted Living|Design|E-Commerce|Furniture|Home & Garden|Internet,1478309.50380542,operating,AUS,7,Melbourne,Melbourne,1,2014-02-01,2015-07-21,2015-07-21
/organization/brotips,brotips,http://www.brotips.com,Games,-,closed,CAN,ON,Toronto,Waterloo,1,2011-03-01,2011-12-13,2011-12-13
/organization/brown-and-meyer-enterprises,Brown and Meyer Enterprises,,Automotive,8100,operating,USA,MO,Branson,Branson,1,2014-07-23,2014-07-11,2014-07-11
/organization/brownfield-listings,Brownfield Listings,https://brownfieldlistings.com,Commercial Real Estate|Marketplaces|Real Estate|Real Estate Investors,-,operating,USA,IL,Chicago,Chicago,1,2013-01-01,2015-11-15,2015-11-15
/organization/brownit-holdings,BrownIT Holdings,http://brownit.com/,Consulting|Medical,25000,operating,USA,MD,Baltimore,Owings Mills,1,2013-07-20,2013-09-30,2013-09-30
/organization/browns-hall-gardner,Browns-Hall Gardner,http://Www.brownshallgardner.com,Consulting,-,operating,USA,NJ,Newark,Maplewood,1,2011-01-15,2012-01-23,2012-01-23
/organization/brownsburg-pc-911,Brownsburg PC 911,,Consumer Electronics|Small and Medium Businesses,-,operating,USA,IN,Indianapolis,Brownsburg,1,2014-09-04,2014-09-04,2014-09-04
/organization/brownstein-egusa,Publicize,http://publicize.co,Consulting,-,operating,USA,CT,Hartford,Westport,1,2010-12-01,2014-10-12,2014-10-12
/organization/browntape,Browntape,http://browntape.com,E-Commerce,60000,operating,IND,33,Goa,Goa,3,2012-01-01,2013-08-01,2014-04-04
/organization/browsa,Browsa,http://www.browsa.com,Android|iOS|Location Based Services|Software,150000,operating,GBR,H9,London,London,1,2014-02-01,2015-01-20,2015-01-20
/organization/browsarity,Browsarity,http://www.browsarity.com,Charity|Online Shopping|Software|Venture Capital,-,operating,,,,,1,,2010-03-02,2010-03-02
/organization/browselabs,BrowseLabs,http://www.browselabs.com,Advertising|Games,3000000,operating,POL,77,Krakow,Kraków,1,2013-09-01,2013-09-01,2013-09-01
/organization/browsercast-com,Browsercast.com,http://www.browsercast.com,Search,400000,closed,USA,CO,Denver,Denver,1,2002-06-09,2006-12-15,2006-12-15
/organization/browserling,Browserling,http://browserling.com,Software,55000,operating,USA,CA,SF Bay Area,Oakland,1,2011-03-11,2011-03-01,2011-03-01
/organization/browster,Browster,,Software,5800000,closed,USA,CA,SF Bay Area,San Francisco,1,2004-01-01,2006-01-03,2006-01-03
/organization/browsy,Browsy,http://www.browsy.com,E-Commerce|Fashion|Social Commerce|Social Media,-,operating,USA,NY,New York City,New York,1,2013-01-01,2014-08-01,2014-08-01
/organization/browz,Browz,http://www.browz.com/en,Logistics,10000000,operating,USA,TN,TN - Other,Utah,2,2001-01-01,2012-12-31,2015-05-11
/organization/browz-in,Browz'In,http://browzin.net/browzin/,Algorithms|Analytics|Big Data|Fashion|Location Based Services|Shopping,483000,operating,ISR,6,Tel Aviv,Jerusalem,2,2013-10-10,2012-10-08,2015-05-15
/organization/brozengo,Brozengo,http://www.brozengo.com,Coupons|Curated Web|Local|Shopping,1073497,closed,FRA,A8,Paris,Paris,2,2008-02-01,2008-02-01,2008-09-01
/organization/bruder-healthcare,Bruder Healthcare,http://bruder.com,Biotechnology,5000345,operating,USA,GA,Atlanta,Alpharetta,1,1986-01-01,2009-06-11,2009-06-11
/organization/bruin-biometrics,Bruin Biometrics,http://www.bruinbiometrics.com,Hardware + Software|Health Care Information Technology|Health Diagnostics|Medical Devices|Mobile Health,10000000,operating,USA,CA,Los Angeles,Los Angeles,1,2009-01-01,2014-02-26,2014-02-26
/organization/bruin-brake-cables,Bruin Brake Cables,http://www.bruinbrakecables.com,Manufacturing|Retail|Wholesale,-,operating,USA,IL,Chicago,Fox Lake,1,1982-02-01,2014-08-06,2014-08-06
/organization/brupond-brewery,Brupond Brewery,,Brewing|Craft Beer,56829,closed,,,,,1,,2012-05-01,2012-05-01
/organization/brush-logger,Brush Logger,http://www.brushlogger.com,,-,operating,USA,CA,Los Angeles,Los Angeles,1,2014-05-07,2015-03-01,2015-03-01
/organization/brutality-records,Brutality Records,,Entertainment|Games,-,operating,USA,NC,Raleigh,Aberdeen,1,2014-11-14,2014-11-14,2014-11-14
/organization/bruxie,Bruxie,http://bruxie.com,Hospitality,-,operating,USA,CA,Anaheim,Orange,1,2010-01-01,2013-10-01,2013-10-01
/organization/bryansbiz-com,bryansbiz.com,http://www.bryansbiz.com/,Networking|Web Hosting,600,operating,USA,AZ,Phoenix,Mesa,1,2014-12-29,2014-12-29,2014-12-29
/organization/bryn-mawr-college,Bryn Mawr College,http://brynmawr.edu,Education,800000,operating,USA,PA,Philadelphia,Bryn Mawr,1,1885-01-01,2013-12-18,2013-12-18
/organization/brys-edgewood,Brys & Edgewood,http://brysedgewood.com,Consumer Goods|Cooking|Internet,-,operating,USA,MI,Detroit,Detroit,1,,2013-04-30,2013-04-30
/organization/brzpoklon,BrzPoklon,https://www.brzpoklon.com,Delivery|Gift Registries|Retail,6000,closed,,,,,1,2015-04-15,2015-04-15,2015-04-15
/organization/brāv,Brāv,http://brav.org/,All Students,1500,operating,,,,,1,,2014-12-31,2014-12-31
/organization/bs-banksysteme-ag,BS Banksysteme AG,http://www.bs-ag.com/,,-,closed,,,,,1,,2014-04-01,2014-04-01
/organization/bsafe,bSafe,http://www.getbsafe.com,Gps|Location Based Services|Mobile,4205000,operating,USA,NJ,Newark,North Bergen,5,2008-01-01,2008-04-01,2011-10-01
/organization/bsave,BSAVE,https://www.bsave.io/lp/,Bitcoin|Finance|Services,400000,operating,GBR,H9,London,London,1,,2015-10-20,2015-10-20
/organization/bsixgroup,BSixGroup,http://www.bsixgroup.com/,Transportation,166791,operating,GBR,H9,London,London,1,2011-01-01,2014-02-27,2014-02-27
/organization/bsmark,B-sm@rk,http://www.b-smark.com/,Big Data Analytics|Brand Marketing|Consumer Behavior|Market Research|Software,-,operating,IRL,7,Dublin,Dublin,1,2010-01-01,2011-02-01,2011-02-01
/organization/bstock-solutions,B-Stock Solutions,http://bstocksolutions.com,E-Commerce|Enterprise Software|Retail,8200000,operating,USA,CA,SF Bay Area,Redwood City,2,2008-12-19,2009-02-01,2014-08-13
/organization/bswift,Bswift,http://bswift.com,Health Care|Navigation|Software,51000000,acquired,USA,IL,Chicago,Chicago,1,1996-01-01,2014-04-02,2014-04-02
/organization/bt-imaging,BT Imaging,http://www.btimaging.com,Clean Technology,6660000,closed,AUS,2,Sydney,Surry Hills,2,2008-01-01,2008-06-24,2010-08-23
/organization/bt-pharma,BT Pharma,http://www.btpharma.com/,,1748345.7959008,closed,,,,,1,,2007-05-30,2007-05-30
/organization/btc-ad-network,BTC AD Network,https://btcadnetwork.com/,Advertising|Media|Sales and Marketing,100000,operating,,,,,1,2014-12-01,2015-01-22,2015-01-22
/organization/btc-sx,BTC.sx,https://btc.sx,Banking|Bitcoin|Finance|Financial Services|Payments|Trading,450000,operating,SGP,,Singapore,Singapore,2,2013-05-01,2013-03-01,2014-04-01
/organization/btc-trip,BTC Trip,http://btctrip.com,Bitcoin,175000,operating,USA,NY,New York City,New York,2,,2013-09-01,2014-08-15
/organization/btcc,BTCC,http://www.btcc.com,Bitcoin|Finance|FinTech|Payments,5000000,operating,CHN,23,Shanghai,Shanghai,1,2011-06-01,2013-11-18,2013-11-18
/organization/btcexpress,BTCexpress,http://www.btcexpress.net,Bitcoin,303204,operating,LVA,25,Riga,Riga,1,2015-01-01,2015-01-01,2015-01-01
/organization/btcjam,BTCjam,http://btcjam.com,Bitcoin|Consumer Lending|Finance,7300000,operating,USA,CA,SF Bay Area,San Francisco,2,2013-10-01,2014-06-05,2014-12-24
/organization/btcxindia,BTCXIndia,https://btcxindia.com,Bitcoin|Cryptocurrency|Financial Exchanges|Trading,-,operating,IND,2,Hyderabad,Hyderabad,2,2013-11-25,2013-12-05,2015-03-09
/organization/btendo,bTendo,http://www.btendo.com,Hardware + Software,7000000,acquired,ISR,2,Tel Aviv,Kfar Saba,1,2007-01-01,2007-01-31,2007-01-31
/organization/btg,BTG,http://www.btgplc.com,Health Care|Medical|Pharmaceuticals,7859444,operating,GBR,H9,London,London,2,,2015-01-16,2015-06-22
/organization/btg-3,BTG,http://btg.com/en/,,250000,closed,FRA,98,FRA - Other,Clémensat,1,,2000-02-01,2000-02-01
/organization/bti-payments,BTI Payments,http://btipayments.in,Curated Web,22400000,operating,IND,19,Bangalore,Bangalore,1,1991-01-01,2013-11-29,2013-11-29
/organization/bti-systems,BTI Systems,http://www.btisystems.com,Software,132787385,operating,USA,MA,Boston,Littleton,14,2000-01-01,2005-04-06,2015-03-02
/organization/btig,BTIG,http://wwwca01.btig.com,Financial Services|Nonprofits,-,operating,USA,CA,SF Bay Area,San Francisco,1,2002-01-01,2014-04-14,2014-04-14
/organization/btiques,Btiques,http://btiques.com,E-Commerce,-,operating,USA,AR,Fayetteville,Fayetteville,1,2012-08-01,2012-11-08,2012-11-08
/organization/btr,BTR,http://www.btrchina.com,Clean Technology,1623640,operating,CHN,30,Shenzhen,Shenzhen,1,,2010-08-01,2010-08-01
/organization/bts-software-solutions,BTS Software Solutions,http://www.unleashbts.com,Technology,175000,operating,USA,MD,Baltimore,Columbia,1,2011-01-01,2015-08-13,2015-08-13
/organization/bubbl,Bubbl,http://www.bubbl.me,Digital Entertainment|Social Media|Video Editing,125000,operating,USA,NY,New York City,New York,1,2014-01-01,2014-06-02,2014-06-02
/organization/bubble-balm,Bubble & Balm,http://www.bubbleandbalm.co.uk,Manufacturing,120794,closed,GBR,P3,Leamington Spa,Leamington Spa,1,2009-06-24,2011-07-20,2011-07-20
/organization/bubble-gum-interactive,Bubble Gum Interactive,http://www.bubbleguminteractive.com,Entertainment|Games|Kids|Startups|Virtual Worlds,200000,operating,,,,,2,2011-01-01,2011-01-01,2011-08-30
/organization/bubble-motion,Bubbly,http://bubbly.net,Audio|Messaging|Mobile|Mobile Commerce|Social Media|Social Network Media,40000000,acquired,SGP,,Singapore,Singapore,5,2005-01-01,2006-09-11,2012-08-23
/organization/bubbleball,Bubbleball,http://bubbleball.us/,Recreation|Sporting Goods|Wearables,150000,operating,USA,NY,New York City,New York,1,,2014-08-18,2014-08-18
/organization/bubblegab,BubbleGab,http://bubblegab.com,Social Media,1000000,closed,RUS,48,Moscow,Moscow,1,2013-01-01,2013-07-04,2013-07-04
/organization/bubblelife-media,BubbleLife Media,http://www.bubblelife.com,Advertising|Local|News|Sales and Marketing,50000,operating,USA,TX,Dallas,Dallas,1,2008-01-15,2012-11-13,2012-11-13
/organization/bubblenoise,BubbleNoise,http://www.BubbleNoise.com,Curated Web,-,closed,USA,CA,SF Bay Area,San Francisco,1,2008-11-01,2008-01-01,2008-01-01
/organization/bubbles,Bubbles,http://www.lookupbubbles.com,Curated Web,909150,operating,GBR,P8,Alton Barnes,Alton Barnes,2,2012-01-01,2013-11-05,2013-12-20
/organization/bubbles-and-beyond,Bubbles and Beyond,http://www.intelligent-fluids.de,Biotechnology,2401000,operating,DEU,13,Leipzig,Leipzig,2,,2006-07-28,2011-03-08
/organization/bubbli,Bubbli,http://bubb.li,Innovation Management|Photography|Startups,2000000,acquired,,,,,1,,2011-02-09,2011-02-09
/organization/bubl,bubl,http://bublcam.com,Hardware + Software,4935000,operating,CAN,ON,Toronto,Toronto,2,2011-11-01,2013-12-12,2015-09-02
/organization/bublish-inc-,"Bublish, Inc.",http://bublish.com/,Analytics|Digital Media|Publishing|Social Commerce,300000,operating,USA,SC,"Charleston, South Carolina",Charleston,1,2012-06-04,2014-03-01,2014-03-01
/organization/bubok,Bubok,http://www.bubok.es,E-Commerce|Enterprise Software|Internet,-,operating,ESP,29,Madrid,Madrid,1,,2010-09-16,2010-09-16
/organization/buccaneer,Buccaneer,http://www.bcssi.com,Enterprise Software,1400000,acquired,USA,VA,VA - Other,Warrenton,1,,2013-07-01,2013-07-01
/organization/buchang-group,Buchang Group,http://www.buchang.com/,,-,operating,CHN,11,CHN - Other,Xian,1,,2010-12-14,2010-12-14
/organization/buck-mason,Buck Mason,https://www.buckmason.com/,E-Commerce|Fashion,300000,operating,USA,CA,Los Angeles,Venice,1,2013-01-01,2014-09-25,2014-09-25
/organization/buck-nekkid-bbq-and-saloon,Buck Nekkid BBQ and Saloon,http://www.buckcrossingbbq.com/,Entertainment|Games,-,operating,USA,AR,Fayetteville,Fayetteville,1,2011-05-04,2011-05-04,2011-05-04
/organization/buckete,Buckete,http://www.buckete.com,,-,closed,,,,,1,,2014-07-29,2014-07-29
/organization/bucketfeet,BucketFeet,http://www.bucketfeet.com,E-Commerce|Internet,16360000,operating,USA,IL,Chicago,Chicago,7,2011-02-18,2010-11-07,2015-06-24
/organization/bucketkart-online-services,Bucketkart Online Services,https://bucketkart.com/,E-Commerce,150000,operating,IND,19,Bangalore,Bengaluru,1,,2015-10-13,2015-10-13
/organization/buckeye-biomedical-services,Buckeye Biomedical Services,http://www.buckeye-biomedical.com/,Medical,-,operating,USA,OH,Akron - Canton,Louisville,1,2008-03-18,2013-11-19,2013-11-19
/organization/buckitdream,BUCKiTDREAM,http://www.buckitdream.com/,Entertainment,3500000,operating,USA,CA,Los Angeles,Redondo Beach,1,,2015-09-14,2015-09-14
/organization/buckley-brown,Buckley & Brown,http://buckleybrown.com.au,Accounting,200000,operating,AUS,2,Sydney,Sydney,1,2015-07-01,2015-03-01,2015-03-01
/organization/bucks-beverage-barn,Buck's Beverage Barn,,Consumer Goods|Customer Service,-,operating,,,,,1,2012-06-07,2012-02-29,2012-02-29
/organization/buckworm,Buckworm,http://www.Buckworm.com,E-Commerce,42000,operating,USA,FL,Ft. Lauderdale,Deerfield Beach,1,2013-05-16,2014-10-04,2014-10-04
/organization/bucky-box,Bucky Box,http://www.buckybox.com,E-Commerce|Local Businesses|Logistics|Software|Specialty Foods,281169,operating,NZL,G2,Wellington,Wellington,5,2011-09-11,2012-01-24,2013-04-25
/organization/bucmi,Bucmi,http://bucmi.com,Beauty|E-Commerce|Health and Wellness|Marketplaces,1438301,operating,ESP,29,Madrid,Madrid,4,2012-05-01,2013-09-01,2015-07-01
/organization/budbee,Budbee,,,-,closed,SWE,26,Stockholm,Stockholm,1,,2015-07-22,2015-07-22
/organization/buddha-software,Buddha Software,,IT Management|Telecommunications|Web Development,2455000,operating,USA,CA,SF Bay Area,Palo Alto,1,,2009-01-28,2009-01-28
/organization/buddie,Buddie,,,50000,closed,,,,,1,,2015-07-28,2015-07-28
/organization/budding-biologist,Budding Biologist,http://www.buddingbiologist.com,Games|Parenting|Video Games,160000,operating,USA,IA,Cedar Rapids,Ely,2,2012-05-01,2013-01-03,2013-07-01
/organization/buddy,Buddy,http://buddy.com,Cloud Data Services|Development Platforms|Enterprise Software|Internet of Things|Mobile,5404028,operating,USA,WA,Seattle,Seattle,5,2011-09-22,2012-05-30,2014-05-13
/organization/buddy-app,Buddy App,http://www.buddyapp.org,Health and Wellness|mHealth|SaaS|Social Business,640215,operating,GBR,H9,London,London,2,2012-08-01,2013-11-01,2015-07-01
/organization/buddy-drinks,Buddy Drinks,http://www.buddybeers.com/,Mobile Commerce,225000,operating,USA,CA,SF Bay Area,San Francisco,2,2010-04-01,2012-09-01,2013-12-05
/organization/buddybet,BuddyBet,http://www.buddybet.com,Gambling|Social Media|Sports,3000000,operating,CZE,52,Prague,Prague,1,2012-01-01,2013-04-22,2013-04-22
/organization/buddybounce,BuddyBounce,http://www.buddybounce.com,Analytics|Celebrity|Curated Web|Incentives|Social Media Marketing,560393,operating,GBR,H9,London,London,3,2010-06-01,2012-11-01,2015-02-01
/organization/buddyhopp,tispr,http://tispr.com/,Freelancers|Marketplaces|Mobile Commerce|Social + Mobile + Local,999857,operating,USA,CA,Los Angeles,Los Angeles,1,2014-07-01,2014-09-22,2014-09-22
/organization/buddymedia,Salesforce Buddy Media,http://buddymedia.com,Apps|Enterprise Software|Facebook Applications|Media|SaaS|Social Media|Social Media Marketing|Social Network Media|Software,90000000,acquired,USA,NY,New York City,New York,5,2007-09-01,2007-09-01,2011-08-15
/organization/buddytruk,Buddytruk,http://www.buddytruk.com,Mobile|Mobile Software Tools|Social + Mobile + Local|Software|Technology,1281000,operating,USA,CA,Los Angeles,Santa Monica,5,2013-10-15,2013-10-15,2015-09-15
/organization/buddytv,BuddyTV,http://buddytv.com,Games|Television,10550000,operating,USA,WA,Seattle,Seattle,4,2005-01-01,2007-05-01,2013-12-04
/organization/buddyup,BuddyUp,http://www.buddyup.org,Match-Making|Service Providers|Services,375000,operating,USA,OR,"Portland, Oregon",Portland,1,2014-01-02,2014-06-02,2014-06-02
/organization/budgetbakers-com,BudgetBakers.com,http://www.budgetbakers.com/,Information Services|Investment Management|Startups,33887,operating,CZE,52,Prague,Prague,1,,2015-02-01,2015-02-01
/organization/budgetsimple,BudgetSimple,http://www.BudgetSimple.com,Curated Web|Finance|Personal Finance,25000,operating,USA,PA,Pittsburgh,Pittsburgh,1,2006-01-01,2013-06-25,2013-06-25
/organization/budgetto,Budgetto,https://budgetto.com/,Banking|Finance|Investment Management,13596,closed,,,,,1,2013-01-03,2013-02-01,2013-02-01
/organization/budnitz-bicycles,Budnitz Bicycles,http://budnitzbicycles.com/,Bicycles,750000,operating,USA,VT,Montpelier,Burlington,1,2010-01-01,2014-05-01,2014-05-01
/organization/budo-finder,Budo Finder,http://budofinder.com/,Communities|Marketplaces|Services,27941.286044259,operating,,,,,1,2015-05-19,2015-05-01,2015-05-01
